Timestamp,Census Tract,"On a scale of 1 - 5, where 1 is ""None"" and 5 is ""A Lot"", how many empty beer or liquor bottles are visible in streets, yards, or alleys? ","On a scale of 1 - 5, where 1 is ""None"" and 5 is ""A Lot"",  how many cigarette or cigar butts or discarded cigarette packages  are on the sidewalk or in the gutters? ","On a scale of 1 - 5, where 1 is ""None"" and 5 is ""A Lot"",  how many condoms are present on the sidewalk, in the gutters, or street of block face? ","On a scale of 1 - 5, where 1 is ""None"" and 5 is ""A Lot"", how much garbage, litter, or broken glass in the street or on the sidewalks? ", Are there abandoned cars in the neighborhood? How many do you see? ,"On a scale of 1-5 where 1 is ""Friendly Responses / Greetings / Helpful"" and 5 is ""Treated with Suspicion"", How were you regarded by the people in the block face?","On a scale of 1 - 4, where 1 is ""Very well kept / good condition"" and 4 is ""Poor / badly deteriorated condition"", in general, how would you rate the condition of buildings on the block face? (includes residential buildings, recreational facilities, manufacturing plants, business / industrial headquarters, etc)","Is there graffiti or evidence of graffiti that has been painted over on buildings, signs, or walls? (Questions 22-23)","On a scale of 1 - 4, where 1 is ""No fencing"" and 4 is ""High mesh fencing with barbed wire or spiked tops"", is there fencing and what kind? (includes all property)",Are any commercial/residential buildings being renovated?,What kinds of establishments are there on the block face? Select all that apply.,"On a scale of 1-3, where 1 is ""Few or none"" and 3 is a ""Most/all of it"", how many trees are linking the street of the block face? ",Is there public transportation available in the block face? ,Are private security guards visible?,Is there a police officer visible? ,Image #1,"Full Address of Block Face in Image #1 (Street Number, Street Name, City, State, Zip Code). E.g.: 2128 Oxford Street, Berkeley, CA, 94704.",Other thoughts or comments for Image #1,Image #2,"Full Address of Block Face in Image #2 (Street Number, Street Name, City, State, Zip Code). E.g.: 2128 Oxford Street, Berkeley, CA, 94704.",Other thoughts or comments for Image #2,Image #3,"Full Address of Block Face in Image #3 (Street Number, Street Name, City, State, Zip Code). E.g.: 2128 Oxford Street, Berkeley, CA, 94704.",Other thoughts or comments for Image #3,Image #4,Other thoughts or comments for Image #4,"Full Address of Block Face in Image #4 (Street Number, Street Name, City, State, Zip Code). E.g.: 2128 Oxford Street, Berkeley, CA, 94704.",Image #5,"Full Address of Block Face in Image #5 (Street Number, Street Name, City, State, Zip Code). E.g.: 2128 Oxford Street, Berkeley, CA, 94704.",Other thoughts or comments for Image #5,Image #1 coordinates,Image #2 coordinates,Image #3 coordinates,Image #4 coordinates,Image #5 coordinates
10/26/2019 17:01:54,4030.0,1.0,4.0,1.0,4.0,0.0,3.0,3.0,Yes,3.0,No,"Banks or credit unions, Eating places/restaurants, Supermarkets/grocery stores",1.0,No,No,Yes,https://drive.google.com/open?id=1-mNAKJauOKW-_yHx2G_XfHdaoN9jVLzV,"401 8th Street, Oakland, CA, 94607",Shows how desolate the street is at 6 pm on a weekday. ,https://drive.google.com/open?id=1AuZKog1FZ-HPrK-XL7waH9CDEcYDR7eI,"401 8th Street, Oakland, CA, 94607",Shows the how little car traffic there is at 6 pm on a weekday.,https://drive.google.com/open?id=1gslhC4dwgtmLjsgwZv-17wnYQYt1Ajz3,"401 8th Street, Oakland, CA, 94607",Shows the how few people there are at 6 pm on a weekday. ,https://drive.google.com/open?id=1G9DsHMrPt_-lWjgbeKH9KX8GO62lsf_N,Shows the how few people there are at 6 pm on a weekday. ,"401 8th Street, Oakland, CA, 94607
",https://drive.google.com/open?id=14kvULrBwKjxt5keqhT1w9CXYQBY8Ss1e,"401 8th Street, Oakland, CA, 94607","Shows how little traffic there is, how few people there are, and the graffiti and boarded up businesses. ","[37.799693, -122.272755]","[37.799693, -122.272755]","[37.799693, -122.272755]","[37.799693, -122.272755]","[37.799693, -122.272755]"
10/26/2019 18:06:03,4027.0,1.0,4.0,1.0,3.0,0.0,2.0,2.0,Yes,3.0,Yes,,1.0,No,No,No,https://drive.google.com/open?id=1OrbPqMGUWJPh5pRMN-kDxmdQNuI9a_ya,"830 22nd Street, Oakland, CA, 94607","This church is one of many in the census tract. If you look closely to the side of the entrance, you can see where graffiti had been recently covered up.",https://drive.google.com/open?id=1f6S-u47R7enVccbxW4k7bcWiiPtClPv8,"2201 West Street, Oakland, CA, 94607","Pictured above are nicely renovated apartments. This space appears to have been an industrial unit in the past. This area of the block had the most trees and no visible trash on the sidewalks or curbs. If you look next to the far right door in the photo, you can see where graffiti had been recently covered up. This property is located on the corner of 22nd St. and West St. and is one of the nicest buildings in the area.",https://drive.google.com/open?id=13Flo4PoDbdTGGROuzDUr-NQS-eM02yIX,"811 22nd Street, Oakland, CA, 94607",On this side of the street the buildings were not well kept and many had security bars on the doors and windows. Here is an example of the trash that was located on the sidewalk and curb.,https://drive.google.com/open?id=1vzkXSfz2M6DcwH4lIFnr-oqouKLMJT6-,This house appeared to be vacant and under construction. There were trash and debris build-up in the yard. This property is located on the corner of 22nd St and Curtis St.,"2132 Curtis Street, Oakland, CA, 94607.",https://drive.google.com/open?id=1bh8GKTVpA1UpW2T9aldUqr2riqePh_gC,"787 22nd Street, Oakland, CA, 94607","This photo was taken at the beginning of the block at 22nd and West. As seen in this photo, the street condition is moderately good overall. In contrast, many of the other streets in the census tract were in fair or poor condition.","[37.8131593418652, -122.276927949694]","[37.812957, -122.276298]","[37.8128709676448, -122.276663964711]","[37.8128364790637, -122.277603932276]","[37.8126366151659, -122.2760735952]"
10/26/2019 19:23:44,4010.0,3.0,5.0,1.0,3.0,1.0,4.0,3.0,Yes,4.0,No,"Auto repair/auto body shop, Bars and alcoholic beverage services, Bodega deli corner-store convenience store, Eating places/restaurants, Gas station, Liquor stores or Marijuana Dispensaries, Warehouses",2.0,Yes,No,No,https://drive.google.com/open?id=1mMiD8_ktiYu-KHYI9sqozT_quYX_1KjW,,"This image captures many of the elements I observed throughout the block: busy two-way traffic, cars lining the sidewalk, several trees, graffiti on the sides of buildings, and high chain-link fences around empty undeveloped lots.",https://drive.google.com/open?id=1p5N5BIBEmd_uftsDmEGzkWt7ew8KYRSz,,"Toward the end of the block, closest to the freeway overpass there were signs of homelessness indicated by the piles of possessions and tent. I was surprised by the proximity of this encampment to the local businesses and parked cars just a few feet away.",https://drive.google.com/open?id=14ID5iANXKjxevY86QEu8V2JQM1uizONk,,This image is an example of the cigarettes that were almost everywhere that a pedestrian would step along the sidewalk. Along with the cigarettes is a beer can and other discarded trash.,https://drive.google.com/open?id=1rHk_3VP-q7B3jUXTqet5lGYqBlkElzqm,"This is another example of the many cigarettes littered along the sidewalk, especially in the cracks or uneven parts of the pavement which were overgrown with weeds.",,https://drive.google.com/open?id=1cI_CXgXjCJZj2hcNQCA7TGLzCZ5pOHop,,"This mural was particularly striking to me because the intricate detail and use of vivid color stood out among an otherwise colorless landscape of brick and cement buildings. The images and words also seem to hold many references to cultural pride, which provides a positive message for the community to see.","(37.831217, -122.2719625)","(37.831217, -122.2719625)","(37.831217, -122.2719625)","(37.831217, -122.2719625)","(37.831217, -122.2719625)"
10/26/2019 21:36:00,4204.0,1.0,2.0,1.0,3.0,0.0,2.0,2.0,No,2.0,No,Schools or daycare centers,3.0,No,No,No,https://drive.google.com/open?id=1xY7v-XUgcBThCLJTyIYiFdTRBdPsTfet,"1113 Jackson Street, Albany, CA, 94706","This photo shows a map of University Village. I found this to be very interesting as even gated communities do not usually have maps placed on-site. This also gives a holistic view of the area and how the block of focus - Jackson Street, between Ohlone Avenue and Buchanan Street - fits into the greater University Village community. The exact location of this map is depicted by the red star and “you are here”. I wonder if these maps are placed at all entry points to University Village, or if this is the only map location.",https://drive.google.com/open?id=1sOPErKm2nNT__MVRtdeWnKV5jMysTRd-,"1119 Jackson Street, Albany, CA, 94706","This is an image of the sign mentioned in the written description section of this fieldwork report. It is located on the chainlink fence surrounding the open field/cornfield. It is at the corner of Jackson Street and Ohlone Avenue. This sign struck me for two reasons. First, the field is completely empty except for the corn, and the corn is only about ⅓ of the field maximum. I found the use of the word “farm” for an empty field to be peculiar. This is what prompted me to consider that perhaps the field is not usually empty, but that this is a result of the construction in the area. Second, having a community farm speaks to a strong sense of community and comradery in University Village that is not present in every neighborhood.",https://drive.google.com/open?id=1F00tMZVTHRD_FKxI5jyaXd4sA1A1SxIj,"1000 Jackson Street, Albany, CA, 94706","This is a picture of the front entrance to Ocean View Elementary School. There are a few things about this image that caught my eye. First, there is an anti-bullying sign, instilling strong values in its students, neighborhood residents, and anyone that chooses to visit the school. Second, there is a banner for a Fall Festival, which seems to be a community event and potentially a fundraiser. Furthermore, there are “no trespassing” signs posted and instructions that any visitors must report to the front office. Lastly, this image shows the barred gate mentioned in the written description section of this report. Further research would need to be conducted to uncover the reasoning for this gate. Is it common at elementary schools regardless of location? Is it a security measure used during school hours or just for after-hours?",,,,,,,"[37.886356295627, -122.300417132958]","[37.8862924193934, -122.300395757611]","[37.88751, -122.301014]",,
10/26/2019 23:49:59,4027.0,2.0,4.0,1.0,5.0,0.0,3.0,3.0,Yes,4.0,No,Community center,3.0,No,No,No,https://drive.google.com/open?id=10xX33aDtREv2Mzym431F6A3Tq68zfvq2,"756 21st Street, Oakland, CA, 94612",A modest YMCA center. Not open on Saturday though.,https://drive.google.com/open?id=1NgTck0iwFG5JiWCcpFJ8MNkqAqHWZr6c,"756 21st Street, Oakland, CA, 94612","An poster of ""Rock the Ship Festival,"" which sounds very subcultural!",https://drive.google.com/open?id=1NTh-_xJHaofFf9aO_g20HXBLX07lmkqT,"786 21st Street, Oakland, CA, 94612",An innovative way of consolidating fences by employing mechanics.,https://drive.google.com/open?id=1lXRWcLEuQM96j3eVK1OzTb4kKJR1nYbD,Some graffiti on the electricity meter.,"786 21st Street, Oakland, CA, 94612",https://drive.google.com/open?id=1_EeKzCIKBNMpcjYSNuPEtgV3PChZi6-m,"787 22nd Street, Oakland, CA, 94612",An apartment old that looks old. The paint on the wall has flaked.,"[37.812056, -122.276109428571]","[37.812056, -122.276109428571]","[37.8121524285714, -122.27638555102]","[37.8121524285714, -122.27638555102]","[37.8126366151659, -122.2760735952]"
10/27/2019 12:15:16,4005.0,1.0,2.0,1.0,2.0,0.0,2.0,3.0,Yes,3.0,No,"Bars and alcoholic beverage services, Bodega deli corner-store convenience store, Eating places/restaurants, Fast food or take-out places",2.0,Yes,No,Yes,https://drive.google.com/open?id=1PkxRLpbD0OI4kDFO58_ZJ6VEDdBbbYAs,"6330 Shattuck Ave, Oakland, CA, 94609","Residential unit next to corner store market. This photo depicts a relatively newer constructed house on the block. It was also one of the few homes, the rest were multi unit houses or mid century built apartments.

",https://drive.google.com/open?id=1LA7lw65IXusLPf3kRA2UKEVEGXNbYJzE,"6401 Shattuck Avenue, Oakland, CA, 94609 ","A commercial business in mixed residential/commercial neighborhood. Graffiti on building is one of numerous tags on the corner of Shattuck and Alcatraz

",https://drive.google.com/open?id=1SHMmNGp7UKTJZV-5Khw3Ff-bKBRRkgQ7,"6341 Shattuck Ave, Oakland, CA, 94609","Commercial parking lot for Subway restaurant. Above is a billboard advertising gaining credit. The billboard tarnished the residential feel for the neighborhood and seemed out of place.
",https://drive.google.com/open?id=1yCXhvqFHv2yGtzD9R-OL1rYKSho25lIJ,This is the side of the Subway fast food restaurant. This image depicts the overall condition of many of the commercial buildings on the block. ,"6341 Shattuck Ave, Oakland, CA, 94609",https://drive.google.com/open?id=1R96OOM2p9zyJDABtpuo0nF9sFtD8fFOZ,"6336 Shattuck Ave, Oakland, CA, 94609",These newly implemented electric bikes sponsored by Ford suggest that the neighborhood is up and coming. It also suggests that this is a commuter hub between Oakland and Berkeley. I think this is a sign that the neighborhood is becoming gentrified and more of a destination than it had been in the past.,"[37.8490345102041, -122.265629979592]","[37.8375818, -122.2641429]","[37.8490643469388, -122.265843306122]","[37.8490643469388, -122.265843306122]","[37.8490626122449, -122.26563377551]"
10/27/2019 12:56:15,4007.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,No,1.0,No,,2.0,No,No,No,https://drive.google.com/open?id=1QmL3kMKdCs-bVz9C6abAZPdEm8OHLtFP,"832 57th Street, Oakland, CA, 94608",Here is a photo of some liquor bottle that I was able to find on the block.,https://drive.google.com/open?id=1UgyF48O7mJtbctAh2sm41hwRYKcwfbVO,"848 57th Street, Oakland, CA, 94608",Here is the light post with the missing cat post. It was a very detailed sign!,https://drive.google.com/open?id=1rRkgpHTPC5greMLEJH6v56u7IB_JqwJ7,"804 57th Street, Oakland, CA, 94608",Here we observe that the conditions of the road were fair in condition. ,,,,,,,"[37.8419956666667, -122.271601111111]","[37.841945, -122.272094]","[37.8421002862812, -122.27056823773]",,
10/27/2019 16:44:30,4006.0,1.0,2.0,1.0,4.0,0.0,5.0,4.0,No,2.0,No,Liquor stores or Marijuana Dispensaries,1.0,Yes,No,No,https://drive.google.com/open?id=1GUDAkgHfgAii1Esnm76kn3-StDAJ8Quu,"5656 Dover St, Oakland, CA, 94609",Neighborhood watch signs like this were around both ends of the street and adjacent streets as well. ,https://drive.google.com/open?id=1JPMjJHVoY9BRefphYpK-WnxrINWRduGv,"5656 Dover Street, Oakland, CA, 94609",Some trash and junk like the one pictured above were around the sidewalks.,https://drive.google.com/open?id=15WJQo4gCg7CZi7xQ4YUb85nIMv47JQvg,"5656 Dover St, Oakland, CA, 94609","As you can see in the picture above, the street was cracked and bumpy, most likely due to overgrown roots from the trees. ",,,,,,,"[37.8419057586207, -122.267506965517]","[37.8419057586207, -122.267506965517]","[37.8419057586207, -122.267506965517]",,
10/27/2019 17:27:09,4030.0,1.0,2.0,1.0,3.0,0.0,3.0,3.0,No,2.0,No,"Banks or credit unions, Eating places/restaurants, Liquor stores or Marijuana Dispensaries, Supermarkets/grocery stores",1.0,No,No,No,https://drive.google.com/open?id=1Gm3rO8U-UvtwHZG5-JMl4Qu-JHM4MCnh,"370 12th Street, Oakland, CA, 94607  ","Spices 3, Chinese Restaurant. I used this business to navigate to my block.",https://drive.google.com/open?id=1uIQ02V_BU2pn257Izmc55mzMnq4LBhd8,,Pic 4 shows the apartments above the store fronts. ,https://drive.google.com/open?id=1lVMbs2iJEh2C8Jo2xlsFiLQuGJBXAkax,"388 12th Steet, Oakland, CA, 94607",East Bay Longevity Assisted Living - Retirement Home ,https://drive.google.com/open?id=17XRWCqCSdvDxW0IzLlfCktwWyBNu-9du,Bank of the Orient,"360 12th St, Oakland, CA, 94607",https://drive.google.com/open?id=1faFqcsJii5L_P9jQKKVjlvs3-u172wQi,"1111 Franklin St, Oakland, CA, 94607","This picture shows the high-rise buildings on the next block. 
Past my face block, passing Franklin St. Area is completely different than my block. ","[37.803459, -122.2733591]","(37.8004265, -122.270732)","(37.8004265, -122.270732)","[37.8021905034566, -122.26994404218]","[37.8019758646496, -122.271287269027]"
10/27/2019 18:04:50,4014.0,2.0,3.0,1.0,4.0,0.0,2.0,3.0,Yes,3.0,No,Schools or daycare centers,2.0,No,No,No,https://drive.google.com/open?id=10nBBbYs2X5yXw2sQGuf-DNSxEnFtWvfe,"3281 Martin Luther King Jr Way, Oakland, CA, 94609","This is the lot attached to an abandoned house. No efforts to possibly renovate this area were seen, and graffiti/tagging is present.",https://drive.google.com/open?id=14zMd-9ur4m7IYt9rXZY6pNY8zCLdF8dW," 3281 Martin Luther King Jr Way, Oakland, CA, 94609","The first house on this block, facing the cross street of MLK Jr. Way, is this abandoned house. It is currently up for sale by ""Intero Real Estate."" ",https://drive.google.com/open?id=1eqdJMODjjxDXxdfCjFQPPnY6XHo-4juq,"666 33rd Street, Oakland, CA, 94609","When you first place foot onto the street, you see this pile of trash on the sidewalk. There was nobody around who this could potentially belong to, and there did not seem to be any efforts to clean this up. ",https://drive.google.com/open?id=1V4rX9HwUtvDSTJtH9K_DjppEwTPzme3G,"This was one of the place, an AT&T box, that tagging was prevalent on the street. Although, I do not know the exact meaning behind the tagging, it looks gang-related. ","722 33rd Street, Oakland, CA, 94609",https://drive.google.com/open?id=1t-2vKue1kc4wjX8RK9HP-uAXUqdOFmLs,"651 33rd Street, Oakland, CA, 94609","Across from 33rd Street, you see this highway passing which could have potentially impacted the make-up of the neighborhood and surrounding areas.","(37.8207387, -122.2733758)","(37.8207387, -122.2733758)","[37.8228548082192, -122.270603452055]","[37.8230500410959, -122.271429260274]","[37.8225594230769, -122.270072038462]"
10/27/2019 19:57:29,4205.0,1.0,2.0,1.0,1.0,0.0,3.0,3.0,No,2.0,No,"Playgrounds, Schools or daycare centers",3.0,Yes,No,No,https://drive.google.com/open?id=1pTFCGacq2cfGnx5AJlQdrqI0MNvJf_75,"935 Cornell Ave, Albany, CA, 94706",A nice house with halloween decorations. ,https://drive.google.com/open?id=1SJiMfXRNAICjabEgJIe2WgaP03cEhZOZ,"916 Cornell Ave, Albany, CA, 94706",A well kept front porch with carved pumpkins. ,https://drive.google.com/open?id=1z659BZ8dDM-SpyYX3-mVqqbAMUYagLCW,"942 Cornell Ave, Albany, CA, 94706",A clean street with nice cars.,,,,,,,"[37.8892514400638, -122.295782724734]","[37.8897421528168, -122.296156279171]","[37.8889738375526, -122.295907917774]",,
10/27/2019 22:16:27,4212.0,1.0,1.0,1.0,1.0,0.0,5.0,2.0,No,2.0,Yes,,2.0,No,No,Yes,https://drive.google.com/open?id=1wT6b6EEvOBunxXTvoOJTcAqcJmI8KcFa,"585 Cragmont Ave, Berkeley, CA, 94708","This home appears to be in good condition and well kept. Yet, it also appears to be vacant. Based on my visual survey, the block has, I'd say, maybe a handful of similar residential properties -- i.e., properties that are in good condition, well kept, and vacant.  ",https://drive.google.com/open?id=1aGjHh9iwXt_ecPPFm32b-cUAv0DDn2z6,"584 Cragmont Avenue, Berkeley, CA, 94708","This property strikes me as a the sort of home that traditionally would have been occupied by a family of middle class means, picket fence and all. ",https://drive.google.com/open?id=1zDF2CSc1OZ3YuA2aypHFQOm9z5OBvlqB,"556 Cragmont Ave, Berkeley, CA, 94708","This home stands out to me because in comparison to most of the other homes on the block, it is distinctly simple and modest. The home is by no means grand in any way, and offers nothing that would impress one's visual sensibility. Indeed the home seems suited to satisfy the taste of someone to whom appearance is unimportant. I perceive this house as basically identical to that of the hundreds (thousands) of houses found throughout the state and country which are inhabited by low income earners. Yet, the neighborhood in which this home currently sits, is, I would say, definitely not a low-income neighborhood. So, in a way, this home seems out of place, considering that the surrounding community has the feel of being one inhabited by people who are closer to being well off, instead of of limited means.",https://drive.google.com/open?id=19KjiNEGWt-X8p4dJtuQnCxG0iJBqaGAp,"Here, once again, I am struck by how modest and simple some of the homes on this block are. Regarding aesthetic appeal, this home does not offer much at all. I cannot resist thinking about the building of this house, and who, exactly (what type of homeowner), the builder(s) most likely had in mind when building it.","598 Cragmont Ave, Berkeley, CA, 94708",https://drive.google.com/open?id=1n2zEhCo9MD_SxwuNRgNExrO26HcLY1Xm,"525 Cragmont Ave, Berkeley, CA, 94708","What strikes me about this home, is that it is distinctly newer and nicer than a number of other homes on the block (also, in turn, there are other homes on the block which are nicer than this one). This home, in my estimation, is evidence that regarding socio-economic status, the neighborhood and block, as opposed to being relatively homogeneous, is most likely closer to being relatively diverse.   ","[37.9010600754082, -122.268830015221]","[37.9010758400827, -122.269050183611]","[37.9016682495208, -122.268711548545]","[37.900776, -122.269213]","[37.9023380436866, -122.269005903278]"
10/27/2019 22:57:26,4206.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,No,1.0,No,"Community center, Professional offices (doctor dentist lawyer accountant real estate)",3.0,No,No,No,https://drive.google.com/open?id=1rS_y_VXbb_kjKVSaaXfhqZr8uiFk7GbU,"1313 Solano Ave, Albany, CA, 94706","The main focus of this photo depicts the roads and sidewalks. The pavement is smooth, lacking potholes and other random cavities. It is visible that there is debris by the curb but most of it includes leaves from the trees. The neighborhood seems well maintained other than some slight wild weeds springing up. ",https://drive.google.com/open?id=19jfmHBehUkpJxamb-KfKn8cqTTSRDwjC,"1319 Solano Ave, Albany, CA, 9470","In the cross section of Solano Avenue and Pomona Avenue, there were three institutions with the rest of Pomona Avenue as residential buildings. This church, amusingly named the Church on the Corner, is one of the institutions that sit on the cross section. It stands out quite a bit from the rest of the houses. I visited on a Sunday afternoon and I saw visitors of the church leaving. Other than that, I ran into very few people in the neighborhood. 
",https://drive.google.com/open?id=1UTcPQKtWPcmA0IM3XivuRWmjySRGnGQu,"851 Pomona Ave, Albany, CA, 94706","Although there is variety in the housing in terms of aesthetics, this photo illustrates the common set up of the housing in this neighborhood. It is a one or two story building with a parking spot. As seen in this photo, some of the lawns are not kept as grassy lawns. Additionally, there is quite a bit of wild grass growing springing throughout the neighborhood. ",https://drive.google.com/open?id=1XOmUz56Zcwy9Y7aze90pVJxX6YpDN3RH,"The houses are designed to have a lawn and a lot of greenery running down the path that lines the housing and street. This is an indication about the intended class of occupants in the past- perhaps, they were more wealthy. Cars are parked outside on the street and interestingly, there are quite a number of vans, which might hint at large families living in the vicinity. There were no homeless community members roaming around. In fact, the photos show that, at the time of my visit, the streets were quite empty!","1313 Solano Ave, Albany, CA, 94706",https://drive.google.com/open?id=1MnhXysFivp00Ee4kVY9GJjp4yjgMHZAa,"1313 Solano Ave, Albany, CA, 94706",(Same as #4),"[37.8907144885032, -122.292177412082]","[37.89090865, -122.291754745676]","[37.8917120835298, -122.291810386107]","[37.8907144885032, -122.292177412082]","[37.8907144885032, -122.292177412082]"
